Rank	Taxonpath	Taxon	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae	Crocinitomicaceae	43	4	48	11	266	3	221	147	100	564	120	1	44	121	2626	1858	2753	6417	2737	3406	148	4240	218	387	239	3211	692	891	11715	3997	1537	8411	937	2622	700	611	378	198	675	1949	659	194	34	359	273	217	595	2709	550	211	138	145	155	123	152	273	251	1505	751	262	107	35	1421	326	22	21	40	620	258	615	3351	2793	284	44	362	40	92	790	2390	636	1700	5489	400	606	894	1192	130	3263	259	2669	6089	1031	466	4256	7261	155	13339	1111	1054	1886	3551	973	874	100	607	309	254	831	2634	573	173	1013	944	266	373	539	403	182	351	738	842	821	309
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS7 marine group	NS7 marine group	70	109	10	173	437	8	19	66	36	1836	199	48	313	34	1838	464	442	479	294	1734	1229	2953	2895	687	2189	387	468	465	752	780	936	593	1428	614	1262	209	263	64	340	812	1811	1720	551	427	555	328	115	409	264	76	528	103	198	252	181	178	109	453	185	156	20	16	2651	200	89	319	94	129	88	74	487	185	82	31	2044	63	25	124	459	331	581	2550	2259	1844	567	1099	38	331	399	667	334	80	201	345	71	22	765	282	257	393	865	2719	117	451	628	669	397	100	316	143	104	757	363	67	271	323	281	50	220	307	254	199	111
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae	Cryomorphaceae	351	16	342	129	83	82	13	35	31	82	255	19	42	122	516	333	1356	814	1539	1110	447	2072	177	403	852	1708	1106	709	430	678	862	568	2726	1654	198	405	270	93	2088	406	1649	784	107	279	205	306	677	623	793	887	257	98	79	302	339	739	114	1117	405	216	28	86	992	104	165	1306	145	361	98	184	434	133	52	32	90	216	105	244	776	392	885	704	781	3861	3004	1223	402	2340	1895	2114	303	739	372	878	1216	188	1250	171	1002	494	611	1543	382	1271	891	1370	296	1498	595	307	815	1141	1678	634	250	7829	988	262	882	701	1142	251	203
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group	NS9 marine group	110	24	88	3335	444	87	64	43	221	71	35	56	97	106	1163	2957	1146	1154	1369	1765	293	320	85	254	1573	593	2384	2881	722	1038	2632	985	120	1658	815	1576	2828	684	605	262	593	380	42	250	400	425	1332	699	1312	1853	403	274	19	47	258	750	847	3330	382	1597	113	37	469	113	51	608	132	2333	221	371	1660	328	50	70	83	85	179	423	2280	1078	943	2181	630	124	465	814	364	928	1289	1152	418	202	597	911	259	252	938	1025	2204	2353	661	1594	593	548	1065	1519	441	791	525	479	1452	638	249	546	121	605	467	1557	965	2697	2074	531	511
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Unknown Flavobacteriales family 1	Unknown Flavobacteriales family 1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	4	0	0	10	0	0	3	3	0	2	2	0	0	0	0	1	0	0	0	177	0	0	70	0	0	0	1	0	0	0	0	2	4	3	3	0	0	0	0	0	0	0	1	0	14	11	9	3	2	2	0	2	50	11	0	1	1	4	0	0	12	303	4	58	15	3	22	7	0	1	0	61	0	0	0	1	8	0	1	13	28	3	2	0	34	6	1	0	0	0	0	0	0	0	0	126	11	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Unknown Flavobacteriales family 2	Unknown Flavobacteriales family 2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	45	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	1	0	0	1	0	0	0	0	0	0	0	5	0	0	1	3	7	5	9	1	1	19	0	0	0	0	0	0	3	0	1	0	1	0	0	31	1	0	0	0	2	0	0	0	0	149	1	3	7	1	5	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae	Cyclobacteriaceae	42	3	3	0	153	16	31	31	32	15	12	1	1	1	52	243	140	192	196	543	37	5	0	30	92	18	346	488	439	695	445	102	43	42	0	118	642	115	227	124	274	83	1	7	13	204	180	262	180	469	16	16	9	0	1	8	32	668	114	208	26	1	36	19	5	0	2	33	16	22	366	193	22	24	11	2	1	23	224	320	408	391	33	126	3	26	106	17	61	145	140	110	158	169	142	0	48	255	560	343	139	281	82	4	23	60	165	162	149	139	258	156	15	28	7	7	0	17	258	140	275	109	155
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	Spirosomaceae	0	0	0	0	0	0	0	0	0	0	0	0	5	0	29	8	4	49	0	1	0	0	0	0	0	3	0	0	0	38	0	0	0	0	0	0	0	0	56	4	1	0	0	0	0	0	3	12	0	0	2	1	3	0	0	2	13	0	49	0	0	0	18	0	9	0	0	0	0	0	0	0	0	1	1	0	0	9	8	10	0	0	37	1	31	0	2	2	98	19	0	3	0	0	27	0	81	0	5	0	3	7	2	17	15	0	0	0	44	0	2	3	7	15	0	348	6	2	1	40	0	1	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	Bacteroidaceae	0	0	0	0	0	0	1	2	1	1	1	0	0	1	0	2	1	33	2	3	6	0	0	0	1	12	0	2	16	135	0	5	0	22	0	0	1	27	123	0	9	0	0	0	0	1	23	1	0	6	1	0	0	0	0	7	0	1	10	2	3	1	15	0	1	0	0	0	0	2	14	826	8	8	5	1	0	0	22	85	420	14	177	0	0	0	1	120	19	338	12	71	9	49	19	1	145	108	67	44	1	37	24	4	2	0	23	157	43	12	60	17	22	4	3	3	1	13	11	7	32	13	82
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	Prevotellaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	2	13	2	0	3	0	0	0	0	2	0	0	3	111	4	4	0	8	0	0	0	18	97	1	10	0	0	0	0	2	5	1	0	0	1	0	1	0	0	1	0	0	2	2	0	2	16	0	1	0	0	0	1	0	4	439	6	7	3	0	0	1	28	128	264	5	82	1	3	0	2	78	9	262	4	86	13	47	22	0	67	44	52	20	2	19	71	0	2	0	12	141	50	7	46	11	9	0	2	8	1	8	5	6	19	4	63
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae	Prolixibacteraceae	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	71	0	0	0	6	0	0	0	0	0	0	2	0	0	1	0	1	6	5	8	2	0	4	2	1	1	0	166	3	8	1	1	0	1	7	17	0	0	0	0	9	2	2	0	1	0	17	1	3	1	8	5	2	6	1	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	Rikenellaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	1	1	16	0	0	0	0	0	0	0	2	12	0	3	0	2	0	1	7	1	20	1	4	1	3	4	0	7	10	4	7	5	1	3	1	0	0	4	23	3	4	19	4	2	20	0	7	0	3	1	0	4	2	10
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	Tannerellaceae	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	5	0	0	0	12	1	1	0	7	0	0	0	2	11	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	8	0	11	0	0	0	0	2	0	0	4	150	0	0	2	0	0	0	6	12	61	0	30	0	2	0	5	16	0	25	2	17	1	3	15	0	31	34	3	3	4	5	11	0	1	0	12	13	7	3	25	6	3	0	2	2	0	3	1	1	7	1	18
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae	Marinilabiliaceae	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	2	0	0	0	0	0	0	0	8	0	2	0	0	0	0	16	4	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	1	13	2	0	2	2	0	0	0	1	0	0	0	0	4	0	1
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae	Paludibacteraceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	3	0	0	0	0	0	0	0	0	37	0	0	0	1	0	1	0	3	16	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	7	1	2	2	0	1	0	0	0	0	0	26	45	0	2	3	0	0	0	55	2	95	35	26	0	0	0	0	3	3	9	2	17	8	8	2	0	13	227	11	3	1	9	13	3	0	0	2	27	30	0	29	10	6	0	1	1	0	6	1	1	91	2	736
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	Sphingobacteriaceae	1	0	0	1	0	15	2	0	0	0	0	0	0	0	0	7	0	29	0	0	0	0	0	0	0	0	0	5	1	29	1	1	2	7	0	1	1	1	25	0	3	0	0	0	0	6	4	1	0	0	0	0	2	0	2	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	1	720	2	0	1	0	0	0	3	2	45	0	10	0	0	1	0	102	4	6	0	5	0	16	0	0	5	16	9	0	0	0	0	3	2	0	3	132	5	2	83	2	6	1	4	0	1	2	7	6	9	1	19
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae	Lentimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	1	0	0	0	22	0	0	9	0	0	0	0	0	17	0	1	0	2	0	0	0	0	0	60	0	0	0	1	0	0	0	0	2	2	0	0	6	3	0	0	0	0	0	0	1	0	44	0	94
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group	NS11-12 marine group	25	136	227	239	237	3	0	0	2	4	33	25	102	8	389	200	11	12	3	0	0	125	500	399	621	800	33	1	1	1	1	1	59	1487	1507	111	1	0	32	8	30	15	122	470	188	24	2	2	3	0	2	11	11	1654	110	160	2	7	12	0	1	1	34	7	759	453	691	826	66	10	3	7	3	2	3	40	37	39	151	5	1	0	11	52	1580	1341	415	718	442	114	1	0	1	2	63	1065	900	14	20	6	2	9	4	529	713	679	19	4	3	1	2	19	5	39	833	3927	498	173	16	0	2	1	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17	env.OPS 17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	6	0	2	0	0	0	0	0	0	9	0	0	0	4	0	0	1	4	0	0	0	2	4	0	0	0	0	1	1	2	3	1	1	0	0	0	0	0	0	0	0	0	64
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	Chitinophagaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	53	0	0	0	1	0	0	0	9	148	0	0	0	0	0	0	0	2	5	1	0	0	0	12	1	0	5	18	0	46	6	0	1	13	0	0	0	0	0	0	0	1	19	3	0	0	0	0	0	13	0	7	0	20	0	1	0	0	2	1	6	5	1	0	7	0	0	1	0	4	3	0	3	1	7	8	0	1	8	48	8	11	1	0	2	1	10	0	1	8	38	2	2	172
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	Saprospiraceae	86	1	9	602	54	4	5	5	7	22	3	0	5	23	68	17	107	160	128	90	15	14	0	4	167	38	32	94	223	75	56	57	585	203	86	58	74	18	34	69	2058	168	0	41	8	21	33	102	107	18	18	82	8	10	20	310	14	68	66	32	5	3	26	8	2	9554	320	1917	31	6	83	31	4	4	10	1	138	23	35	60	69	128	24	823	9	68	52	40	78	26	154	41	6	18	6765	57	806	154	111	31	117	37	763	21	20	27	26	44	127	38	63	6	45	154	4	13	187	2912	64	62	142	32	32
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae	Balneolaceae	62	3784	693	2042	289	8	5	3	3	5	16	511	524	42	1033	154	19	2	0	0	0	8	2656	1267	834	291	79	17	0	0	2	0	0	1265	4345	27	0	0	3	12	6	1490	1257	1791	1812	50	13	6	0	0	9	18	643	222	1941	1349	6	9	0	0	2	3	31	87	2110	1087	1421	66	261	9	0	18	8	2	5	136	139	241	126	3	0	0	7	5	24	3627	216	330	3016	308	0	0	2	0	0	187	142	8	0	10	0	0	11	2109	1383	1041	39	11	2	1	0	32	4	72	366	510	2611	236	111	13	4	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae	Rhodothermaceae	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	12	0	1	0	21	0	0	0	7	0	0	1	0	0	90	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	2	2	0	88	0	0	0	1	0	0	0	0	0	0	69	5	2	3	5	4	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	Gemmatimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae	Fibrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Holophagae;Holophagales;Holophagaceae	Holophagaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae	Puniceicoccaceae	113	29	7	692	13	3	0	0	2	0	1	15	54	6	39	78	22	5	0	1	0	3	336	107	9	29	160	46	15	2	1	0	22	543	73	19	21	3	0	2	26	273	1128	421	418	145	81	23	19	12	645	223	810	162	127	271	25	102	9	7	3	0	7	69	8	54	624	115	15	1	20	1	0	0	2	92	2	20	24	21	3	0	1	179	100	114	0	28	42	36	2	0	4	1	25	3	8	6	15	8	0	1	1	874	210	301	165	68	20	9	22	0	31	317	1039	150	135	117	321	57	54	13	1
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae	Opitutaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	18	76	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	2	17	23	2	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae	Rubritaleaceae	13	2	5	18	283	44	2	1	6	8	19	2	8	19	200	702	107	31	22	9	72	153	74	182	244	571	279	210	11	2	25	92	61	388	164	513	48	4	3	96	292	223	19	149	103	1076	68	18	3	7	32	240	11	65	30	124	35	164	16	2	1	1	21	40	22	93	64	617	20	110	85	13	0	1	3	4	16	54	493	79	16	9	17	33	259	271	1034	969	197	851	8	3	2	28	544	65	881	262	26	13	21	11	207	149	369	606	1900	98	15	3	14	166	26	200	313	351	71	143	1579	70	74	23	3
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007	DEV007	0	0	0	0	7	4	0	0	0	0	0	0	0	0	2	46	6	1	0	0	0	0	0	0	1	0	77	262	26	1	2	2	0	0	0	68	75	11	2	0	0	0	0	0	5	33	73	12	3	9	0	2	0	1	0	0	39	132	7	25	2	0	0	0	0	0	0	10	2	0	7	0	0	0	0	0	0	0	11	15	3	0	0	0	0	0	1	0	2	3	9	1	4	1	0	0	4	27	36	17	0	0	0	0	0	0	29	37	13	8	17	0	1	0	1	0	0	0	62	70	65	13	2
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	Pedosphaeraceae	2	0	2	129	261	8	12	0	4	0	0	0	0	2	55	954	93	28	8	0	0	0	0	1	44	61	166	183	92	6	0	0	1	0	137	220	111	11	23	7	20	1	1	107	215	335	228	105	43	3	4	3	29	10	68	136	21	131	25	6	2	0	7	0	0	4	154	44	19	10	121	20	2	2	1	0	2	22	312	61	14	3	1	1	2	7	44	79	208	369	61	11	7	0	0	10	112	108	106	57	29	3	3	6	115	130	444	196	63	17	10	5	1	9	40	19	82	113	701	119	71	29	3
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae	Kiritimatiellaceae	0	2	1	29	1	0	0	0	0	1	0	0	24	0	46	1	0	0	0	0	0	0	13	146	9	51	3	0	0	0	0	0	0	65	255	0	0	0	0	0	0	12	86	7	12	1	0	0	0	0	0	3	77	1	4	33	0	5	0	0	0	0	0	0	0	0	7	3	1	1	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	70	0	33	274	3	0	0	0	0	0	72	0	0	0	0	0	0	3	99	3	14	1	2	0	0	0	0	0	0	56	4	8	9	3	0	4	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae	Pirellulaceae	39	6	8	400	69	12	40	28	195	19	8	2	5	35	398	1515	829	868	437	194	64	40	41	1919	142	722	427	821	2457	2411	265	2638	224	17	1934	612	306	286	183	469	13	23	57	286	28	458	857	155	609	197	23	24	13	77	407	348	251	776	525	131	94	3	71	12	2	113	266	1881	37	8	614	862	66	10	10	7	19	50	646	1686	567	119	97	36	155	949	551	404	1090	1742	1233	437	782	256	390	465	500	683	532	1941	373	42	1275	46	370	81	311	701	169	364	315	219	20	36	14	35	163	1410	349	294	333	822	71
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae	Rubinisphaeraceae	5	0	2	1	0	4	3	1	1	0	0	0	0	0	1	102	136	30	4	5	0	0	0	0	0	3	87	73	391	54	1	0	0	0	0	299	41	62	34	1	1	0	0	0	0	7	164	26	20	3	0	3	0	0	0	0	13	54	14	6	5	1	0	0	0	2	0	42	9	0	28	43	1	0	0	1	0	2	79	159	58	0	0	0	1	0	3	3	10	177	157	29	60	0	0	0	3	171	35	416	24	0	8	0	0	0	0	44	24	25	16	0	0	2	0	0	0	24	4	52	15	37	2
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae	Gimesiaceae	1	0	0	0	0	0	5	3	7	2	0	0	0	1	0	2	20	46	5	2	0	0	0	0	0	0	20	9	239	90	0	0	0	0	2	2	39	55	23	3	0	0	0	0	0	2	13	52	135	0	1	2	0	0	0	0	23	56	59	5	12	0	0	0	0	0	0	9	4	0	62	95	3	0	0	0	0	0	1	192	37	0	0	2	2	0	0	0	3	6	153	42	148	1	0	0	2	12	75	561	20	1	17	0	0	0	0	14	37	139	40	0	0	2	0	0	0	8	0	23	25	97	4
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae	Phycisphaeraceae	984	89	1	159	16	4	4	1	2	5	1	1	16	2	81	188	239	23	78	25	12	325	445	191	71	379	174	140	241	42	50	25	1	95	136	51	97	24	11	32	6	0	11	91	23	15	10	6	12	18	229	984	90	5	18	79	36	67	9	17	5	0	120	2	48	7	140	4640	24	10	118	24	2	0	4	2	16	25	130	135	39	8	4	5	39	112	37	113	252	54	113	24	14	8	5	42	62	100	55	67	12	2	88	8	68	87	7	10	6	4	16	12	13	509	20	1	15	1451	26	30	33	12	5
family	Main genome;Bacteria;Bacteria (superkingdom);Spirochaetes superphylum;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae	Spirochaetaceae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	49	1	0	0	0	0	0	9	1	8	3	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	71	3	0	0	0	0	0	0	0	2	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3
family	Main genome;Bacteria;Bacteria (superkingdom);Dependentiae superphylum;Dependentiae;Babeliae;Babeliales;Vermiphilaceae	Vermiphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	Leptotrichiaceae	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	3	0	0	0	8	2	0	0	2	0	0	0	1	12	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	628	0	2	0	0	0	0	3	10	21	4	9	0	0	0	0	11	1	3	0	6	3	3	5	0	5	23	4	2	1	3	8	0	0	0	0	28	9	9	45	9	1	3	0	1	0	1	1	0	5	1	105
