OTU	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21	classification
SWARM_13483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae
SWARM_6126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	69	2	1	0	0	0	1	0	0	0	0	1	3	1	0	0	2	0	0	0	4	1	0	0	0	0	0	0	0	0	1	2	0	4	3	1	0	1	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae
SWARM_7034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea
SWARM_8463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae
SWARM_3590	0	0	0	0	15	0	1	0	0	0	0	0	0	0	4	32	10	1	0	0	0	0	0	0	0	0	29	53	32	0	3	0	0	0	0	76	19	11	2	0	0	0	0	0	0	24	88	7	0	9	0	0	0	0	0	0	0	130	2	57	1	0	0	0	0	0	0	65	1	0	57	0	0	0	0	0	0	1	26	28	13	0	0	0	0	0	0	0	0	19	16	0	5	0	0	0	0	31	12	9	5	0	0	0	0	2	16	6	13	2	5	0	0	0	0	0	0	0	13	9	61	0	13	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_2718	0	0	0	0	1	2	7	2	1	0	0	0	0	0	0	11	4	11	6	10	1	1	0	0	0	0	27	98	257	13	10	1	0	0	1	25	29	23	43	0	0	0	0	2	1	3	44	58	71	4	0	1	0	0	0	1	0	27	45	31	2	0	0	0	0	0	0	0	0	1	71	79	3	1	0	0	0	0	9	23	33	3	0	0	0	0	0	0	1	5	130	43	42	1	0	0	1	10	23	39	45	0	0	0	0	0	1	21	32	33	20	4	0	3	0	0	1	1	0	8	12	30	4	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae
SWARM_529	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	9	93	2	0	4	3	0	1	1	12	0	6	7	48	3	12	0	52	1	1	0	0	34	2	7	0	0	0	1	5	28	8	10	0	0	14	4	0	0	0	0	0	20	1	0	1	0	1	0	0	0	0	0	0	2	4	4	1	2	0	0	1	11	5	86	1	17	3	0	0	0	7	0	54	6	2	1	21	7	4	12	0	8	9	6	2	0	0	1	1	0	20	23	1	0	8	11	5	1	1	0	5	12	0	0	15	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Rickettsiella
SWARM_8462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae
SWARM_119	0	4	0	23	0	0	2	1	0	0	0	0	1	0	3	3	2	4	1	0	0	0	0	0	0	14	0	1	1	49	0	0	0	8	0	0	0	0	89	28	26	0	0	0	0	2	8	2	0	1	0	0	3	0	0	1	0	1	4	16	0	1	3	1	0	0	1	1	0	3	7	2728	2	5	2	1	0	0	26	7	264	11	15	0	0	0	0	434	8	54	9	14	5	32	9	0	44	160	57	0	0	13	20	3	5	1	15	458	10	36	329	36	24	3	8	5	0	27	11	13	111	11	811	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium
SWARM_4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;marine group
SWARM_19939	0	0	0	0	0	0	0	0	0	0	0	6	0	15	1	2	0	14	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
SWARM_1051	0	0	2	0	9	3	1	1	14	5	6	0	0	0	4	32	20	78	41	118	10	8	2	0	1	0	50	63	41	21	61	23	15	0	0	9	29	19	20	5	0	2	0	2	4	25	50	61	293	227	26	1	4	0	0	1	24	53	13	14	12	11	11	9	1	2	1	1	2	11	37	33	11	5	8	0	0	0	39	41	27	79	10	22	3	1	0	1	5	34	27	32	36	29	0	0	13	13	86	16	18	13	1	0	3	4	27	60	27	50	181	85	12	3	1	1	0	2	19	47	34	13	16	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;OM182 clade
SWARM_2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	5	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	204	0	0	0	0	0	0	0	2	20	0	1	0	1	0	0	7	1	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	1	2	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
SWARM_5856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	23	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	1	0	0	0	0	0	0	5	0	4	1	2	0	0	0	10	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	5	1	38	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
SWARM_10831	0	1	0	7	0	0	0	0	0	0	0	0	0	0	4	1	7	3	1	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
SWARM_2205	0	0	0	0	4	0	9	7	7	0	1	0	0	0	3	9	2	3	1	3	0	0	0	0	0	0	36	92	51	49	11	8	0	0	0	8	53	12	11	0	0	0	0	0	0	11	13	12	47	21	2	3	1	0	0	0	8	19	5	21	3	0	0	0	0	0	0	0	5	3	11	15	2	1	0	0	0	1	2	17	14	0	0	0	0	0	2	1	4	2	23	23	22	5	0	0	8	12	40	33	13	0	0	0	0	0	18	6	19	29	38	3	0	2	1	0	0	0	7	6	9	8	3	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
SWARM_3359	0	0	0	1	4	0	0	0	5	1	2	0	2	0	2	56	4	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	222	11	2	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	1	0	13	0	0	1	0	0	0	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	3	4	0	31	3	0	1	0	0	0	132	0	0	2	9	1	0	1	0	0	0	0	0	0	8	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
SWARM_5497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquibacter
SWARM_9866	0	0	0	1	0	0	0	0	0	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	36	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Saccharospirillaceae
SWARM_5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae
SWARM_900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	1	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	1	0	15	0	0	0	0	0	0	0	37	0	0	0	0	2	0	0	3	0	1	0	8	0	0	0	0	0	0	13	1	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae
SWARM_16036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	32	0	1	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Unknown Bdellovibrionales family 3
SWARM_3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae
SWARM_5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	81	102	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	6	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
SWARM_2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	210	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	0	0	0	0	0	0	0	2	141	1	0	0	0	0	3	2	9	1	11	0	0	0	0	8	0	16	8	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter
SWARM_2147	29	4	26	23	6	41	13	12	8	2	17	8	3	12	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	13	15	0	29	1	11	20	7	10	14	0	2	17	36	38	21	26	30	0	0	0	2	3	0	1	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia
SWARM_11363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis
SWARM_5078	32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	35	1	0	0	0	6	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	38	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	7	5	0	0	0	26	0	3	23	0	0	0	0	0	0	0	6	1	1	6	0	9	1	14	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	67	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	8	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae
SWARM_654	0	1	16	223	31	0	2	2	0	0	2	0	15	11	21	43	17	3	1	1	2	0	43	178	22	25	50	28	5	1	0	0	1	0	102	38	13	2	1	6	30	77	26	96	168	61	47	12	2	0	0	0	1	62	183	148	10	122	3	1	1	0	0	7	1	50	81	5	3	1	18	6	0	0	0	0	9	4	26	8	11	3	1	0	161	212	5	11	64	42	3	0	0	0	0	27	31	21	10	2	0	2	0	21	73	118	116	30	10	2	0	9	0	0	18	71	232	10	47	26	49	8	3	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group
SWARM_7854	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	11	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
SWARM_658	0	1	0	0	0	0	0	1	0	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	0	4	0	3	3	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	36	0	0	0	0	2	0	11	0	8	1	0	0	0	4	9	4	2	0	0	0	0	0	0	0	12	1	5	0	0	0	0	0	1	0	3	36	117	6	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix
SWARM_275	1	0	0	1	120	6	16	0	0	0	0	0	0	1	138	344	72	53	10	7	0	0	0	0	47	80	134	292	267	8	8	1	0	0	2	299	177	34	51	2	0	0	0	5	557	261	659	578	236	34	1	7	0	1	2	54	109	113	96	59	1	1	0	0	0	0	1	6	20	4	284	95	1	0	0	1	0	31	196	78	93	0	0	3	1	0	2	49	148	225	175	41	8	1	1	0	1	33	268	108	26	0	1	0	0	70	246	606	373	127	27	3	1	9	0	0	0	4	522	309	73	163	17	Main genome;Bacteria;Bacteria (superkingdom);Dadabacteria superphylum;Dadabacteria;Dadabacteriia;Dadabacteriales
SWARM_15496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	52	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
SWARM_2027	0	0	0	0	35	0	0	0	0	0	0	0	0	0	22	29	1	0	0	0	0	0	1	7	198	33	41	14	0	0	0	0	0	0	184	5	0	0	0	0	0	0	0	132	37	7	1	0	0	0	0	0	0	3	37	29	0	16	0	0	0	0	0	0	0	0	2	2	4	0	5	0	0	0	0	0	0	2	14	3	0	0	0	0	0	5	5	19	23	17	0	0	0	0	0	5	16	1	0	0	0	0	0	0	95	24	7	4	2	0	0	1	0	0	0	1	52	6	10	0	14	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS7 marine group
SWARM_2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera
SWARM_8661	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	117	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	2	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_8663	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	11	0	3	1	0	0	0	0	0	0	4	21	5	0	2	5	0	0	0	5	18	0	2	0	0	0	0	0	0	1	49	22	2	0	0	1	0	0	0	0	3	8	1	1	0	0	0	0	0	0	0	21	0	0	1	3	1	0	0	0	0	0	2	5	8	0	0	0	0	0	1	0	0	1	2	0	0	3	2	0	0	3	23	6	2	0	1	0	0	0	0	22	13	1	0	3	0	1	1	0	0	3	4	14	10	4	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;NB1-j
SWARM_12547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	46	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	7	0	2	0	1	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_1714	1	0	0	0	1	0	0	3	0	0	0	0	0	0	5	3	3	8	1	0	0	0	0	0	0	0	10	49	3	25	1	5	0	0	0	28	3	1	13	0	1	0	0	0	0	2	12	3	0	1	0	0	0	0	0	0	2	85	1	0	0	0	0	2	0	0	0	45	0	0	1	0	5	1	0	0	1	0	4	30	21	5	1	0	1	0	0	5	2	38	2	0	2	15	145	0	752	19	5	2	7	9	38	0	0	0	10	11	1	0	1	0	2	4	17	1	0	1	0	7	45	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Salinirepens
