OTU	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21	classification
SWARM_2671	0	0	0	0	0	0	0	0	0	0	0	0	0	133	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1
SWARM_3257	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	0	0	0	0	0	0	6	14	3	0	0	1	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	34	11	0	0	31	3	0	0	0	0	0	3	9	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage X;Protaspa-lineage X sp.
SWARM_2958	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	66	0	5	1	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	19	0	3	0	0	0	0	0	0	0	0	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Haptophyta Clade HAP5;Haptophyta Clade HAP5 X;Haptophyta Clade HAP5 XX;Haptophyta Clade HAP5 XXX;Haptophyta Clade HAP5 XXX sp.
SWARM_2108	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	6	0	0	0	0	0	0	0	0	7	3	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	1	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-2
SWARM_2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	311	20	18	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11 X
SWARM_8843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II
SWARM_8188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4 X
SWARM_2101	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	311	0	3	0	1	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	4	0	15	4	4	0	0	0	Main genome;Eukaryota;Hacrobia;Katablepharidophyta kingdom incertae sedis;Katablepharidophyta;Katablepharidaceae class incertae sedis;Katablepharidaceae order incertae sedis;Katablepharidaceae;Katablepharidales;Katablepharis;Katablepharis japonica
SWARM_2104	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	4	4	39	8	100	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19	73	0	3	1	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage X;Protaspa-lineage X sp.
SWARM_347	0	1002	105	2	45	2	2	0	0	0	0	23	18	547	123	7	7	4	0	0	0	0	1	394	1277	178	112	0	0	0	0	0	0	0	0	4	3	73	17	51	8	0	0	0	0	45	130	152	58	222	4	2	0	0	0	7	1	40	9	125	120	0	0	1	0	0	0	1	40	88	32	0	15	6	61	5	0	0	0	0	199	16	563	148	1	8	2	0	0	0	0	2	195	97	0	1	54	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	38	105	21	3	0	0	0	0	0	0	1	28	3	74	3	6	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-H;Chrysophyceae Clade-H X;Chrysophyceae Clade-H X sp.
SWARM_346	0	18	453	65	7	43	0	0	0	2	0	0	1	107	59	137	22	3	0	0	0	0	0	0	202	81	81	51	25	0	0	0	0	0	0	0	26	151	392	51	5	0	0	0	1	0	21	210	268	40	2	0	1	0	1	0	0	1698	27	183	89	7	0	0	0	0	0	0	0	0	93	5	322	12	2	0	0	0	0	0	0	9	11	211	6	0	0	0	0	0	0	10	0	53	27	39	100	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	18	64	6	2	0	0	0	0	0	0	0	42	5	198	33	4	0	1	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage
SWARM_1089	3	0	22	0	24	5	1	2	3	0	0	33	1	4	0	0	0	0	18	0	0	0	4	8	0	0	0	0	0	25	31	0	1	40	0	0	0	0	0	0	23	19	10	11	4	49	46	10	1	0	1	15	6	0	0	0	0	0	0	0	4	49	21	5	0	4	6	0	0	56	0	0	0	118	19	22	4	9	0	0	0	0	0	0	0	4	0	17	1	0	0	0	6	1	0	0	5	2	12	0	0	0	8	1	0	0	0	1	0	1	0	9	3	0	14	5	1	2	0	0	0	1	0	1	0	2	1	1	15	2	1	6	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellatea;Acanthoecida;Stephanoecidae Group D;Stephanoecidae Group D X;Stephanoecidae Group D X sp.
SWARM_691	0	0	0	0	0	4	3	2	0	0	0	0	0	0	0	0	0	3	0	7	0	2	0	0	0	0	0	5	0	374	214	436	1	6	0	0	0	0	0	0	2	9	17	4	0	1	0	0	0	0	0	84	5	1	0	0	0	0	0	0	0	0	0	506	13	264	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	43	25	76	0	0	0	0	0	0	0	0	7	126	3	21	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	2	2	5	8	0	0	0	0	0	0	2	0	6	87	32	97	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_690	0	0	17	1	262	2	1	0	0	0	0	0	1	3	48	114	53	9	1	0	0	0	0	0	25	58	4	7	0	11	0	0	0	0	0	0	0	16	0	52	4	1	0	0	0	0	3	0	48	25	4	0	0	0	0	0	0	8	16	20	26	14	0	0	0	0	0	1	0	5	2	0	90	22	62	15	0	0	0	0	2	0	14	168	145	11	0	1	0	0	0	0	3	62	2	7	655	7	0	0	0	0	0	0	0	0	0	1	4	0	0	0	3	96	15	0	0	0	0	0	0	0	0	0	11	18	4	96	1	0	0	0	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina sp.
SWARM_693	0	13	0	0	0	0	0	1	0	0	0	0	31	2	72	113	3	0	0	0	0	0	0	67	7	57	8	2	0	0	0	0	0	0	0	28	0	57	0	8	1	0	0	1	0	24	209	493	12	71	0	2	0	0	0	0	0	0	0	175	30	0	0	0	0	0	4	1	51	2	5	0	0	0	0	0	0	0	0	0	97	7	20	171	283	1	0	0	0	0	0	23	22	161	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	33	4	0	0	0	0	0	0	2	0	0	0	7	1	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-17;Dino-Group-II-Clade-17 X;Dino-Group-II-Clade-17 X sp.
SWARM_783	0	30	0	0	0	0	0	0	0	0	0	0	0	0	186	196	18	8	13	0	2	0	0	0	0	0	84	13	6	26	9	6	0	0	0	0	0	173	0	0	0	2	0	0	0	0	0	0	0	97	0	0	0	5	0	13	0	0	12	68	8	2	0	10	0	1	12	0	5	0	160	1	1	0	24	0	0	0	1	0	0	3	56	433	97	11	9	2	3	1	0	0	0	0	32	14	15	2	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	10	24	2	0	0	0	1	0	2	0	0	144	51	0	2	14	2	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochales;Dictyochales X;Dictyochales X sp.
SWARM_698	0	1	0	0	19	3	0	0	0	87	182	156	0	0	18	0	197	1	0	4	3	17	75	0	0	0	62	0	0	0	0	0	630	236	0	434	2	0	0	0	1	9	0	2	49	1	0	0	0	1	79	3	1	0	0	9	0	0	0	0	0	56	0	267	1	26	13	102	3	2	1	0	0	0	7	0	4	0	233	417	4	0	1	0	208	0	16	39	15	0	108	606	0	3	29	0	0	5	0	0	1	32	0	0	0	0	0	0	187	0	10	12	0	1	3	137	4	0	0	0	101	3	0	0	0	16	0	33	1	124	0	49	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11 X
SWARM_349	0	144	10	4	0	1	0	5	4	0	0	0	408	64	79	1	12	0	3	0	0	0	0	5	184	75	0	10	0	7	3	0	0	3	0	0	0	10	0	28	0	0	0	4	1	106	929	1964	48	57	1	14	0	0	0	84	3	82	0	28	55	0	0	0	0	0	2	0	0	0	48	0	20	0	6	2	0	0	0	0	21	155	102	65	37	12	4	1	1	0	0	0	37	186	1	2	83	7	0	0	0	0	0	2	1	0	0	0	0	5	2	1	233	38	11	4	0	0	1	0	0	63	0	12	5	41	0	5	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-39
SWARM_348	178	186	8	0	0	5	0	0	1	0	5	8	235	0	5	38	4	6	0	4	3	0	43	1	129	6	0	18	0	2	15	6	3	17	38	12	17	0	0	1	0	0	2	0	17	18	293	8	1	3	21	0	0	1	0	197	170	298	1	69	6	10	51	176	3	16	24	3	429	17	209	3	58	4	4	21	0	3	0	28	414	9	12	83	15	2	20	12	3	11	21	83	404	37	9	22	2	6	0	1	0	0	0	117	0	0	0	2	0	0	3	5	3	7	0	21	1	0	0	3	1	78	49	60	43	75	7	2	49	65	5	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D X;MAST-3D XX;MAST-3D XX sp.
SWARM_71	6	57	7780	30	632	57	39	4	5	1	7	68	214	1518	674	56	103	100	7	2	1	1	3	1219	1088	577	441	19	12	149	4	0	0	0	0	0	31	719	2	196	70	14	3	2	2	226	272	2050	401	2016	25	15	6	0	0	53	3	808	600	279	563	1	4	9	0	0	4	3	1805	117	58	1	622	26	436	82	0	0	0	0	251	226	8688	351	216	215	25	12	7	0	0	4	193	754	12	57	501	14	0	0	0	0	0	0	5	1	0	6	25	0	3	3	627	559	160	33	7	6	0	0	0	44	0	161	390	253	19	26	7	24	8	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-G;Chrysophyceae Clade-G X;Chrysophyceae Clade-G X sp.
SWARM_76	1501	3	2	0	13	6	38	24	280	25	2	16	0	46	0	0	0	0	83	144	55	3	13	5	0	13	0	0	0	0	3	129	857	354	1886	88	49	10	0	0	0	9	7	2036	0	258	11	11	0	0	0	56	301	34	4	643	6	243	12	4	0	6	0	3	120	63	207	733	55	189	5	0	4	0	0	45	299	1097	46	96	0	17	3	11	0	71	56	440	192	748	10	57	76	44	7	29	6	158	114	463	54	2540	302	7	0	0	0	0	16	167	36	101	233	14	10	0	89	134	23	18	47	16	17	78	238	3	0	16	7	0	51	32	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas
SWARM_1072	0	0	0	0	0	0	3	3	11	0	0	0	0	1	0	0	0	89	3	2	0	1	0	0	0	0	0	0	0	1	23	96	4	66	0	0	0	0	0	0	316	125	34	18	0	0	0	0	0	0	0	20	6	0	1	0	1	1	0	0	0	0	3	32	10	47	9	0	0	0	0	0	0	0	7	1	1	6	0	0	0	0	0	0	0	56	39	26	20	0	0	0	0	0	0	0	0	0	67	1	5	1	0	0	0	0	0	0	45	26	0	0	0	0	0	4	4	2	3	2	0	0	0	0	0	0	0	1	2	9	42	14	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II
SWARM_12690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12A;MAST-12A X
SWARM_1177	0	0	0	0	3	0	1	48	9	0	0	2	3	0	1	4	37	0	0	0	0	0	0	0	10	0	11	10	0	7	8	19	7	0	0	0	0	5	0	0	0	2	6	0	1	0	5	0	0	6	12	0	0	1	0	0	0	0	0	88	7	1	42	42	0	1	43	2	0	0	9	0	3	0	7	0	158	7	0	0	26	1	7	1	40	0	0	6	4	0	0	0	7	0	4	15	0	6	39	0	0	0	0	0	0	4	6	0	3	4	0	0	0	0	3	2	0	0	28	3	0	0	0	0	0	135	1	2	52	18	26	2	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Haptophyta Clade HAP4;Haptophyta Clade HAP4 X;Haptophyta Clade HAP4 XX;Haptophyta Clade HAP4 XXX;Haptophyta Clade HAP4 XXX sp.
SWARM_79	0	0	0	0	3	2	0	2	6	0	1	1	0	0	532	296	43	0	14	0	1	0	0	0	0	0	41	5456	23	55	702	82	11	0	2	0	0	4	0	0	0	6	0	0	0	0	0	0	0	29	449	436	135	15	0	0	0	0	3	0	7	4049	315	67	3	0	0	0	0	2	2	2	65	115	59	35	3	4	0	0	0	0	109	489	373	8	1	0	16	0	0	0	4	459	1484	857	532	32	60	9	1	0	0	1	13	62	1	62	6	0	0	0	4	127	480	52	119	502	5	1	0	1	12	4	67	506	111	114	162	53	2	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Skeletonema;Skeletonema menzellii genus incertae sedis
SWARM_1173	0	35	81	0	0	0	0	0	0	0	0	2	21	114	11	13	2	0	0	0	0	0	0	7	233	2	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	6	0	13	4	143	43	15	0	0	0	2	0	0	2	33	48	0	0	0	0	0	0	0	0	4	11	0	60	0	0	3	0	0	0	0	0	0	5	21	97	29	0	2	0	0	0	0	0	0	13	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	67	30	6	0	0	0	0	0	0	0	1	5	10	3	3	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Dictyochophyceae;Florenciellales;Pseudochattonella family incertae sedis
SWARM_1170	10	0	3	0	3	0	14	1	14	0	0	106	8	3	7	1	2	2	1	53	2	0	18	22	0	2	0	0	10	1	7	0	0	7	0	15	23	0	0	0	8	1	0	42	0	135	0	0	0	1	2	36	2	2	0	0	386	23	1	0	0	0	0	0	3	0	8	22	13	12	0	0	0	0	50	0	0	30	20	0	16	9	5	2	20	12	0	10	11	0	3	9	5	8	0	2	0	79	0	1	0	0	6	0	0	0	0	0	0	5	1	0	0	1	0	0	50	2	0	1	1	1	259	1	1	0	1	10	2	2	0	1	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-C;Chrysophyceae Clade-C X;Chrysophyceae Clade-C X sp.
SWARM_1171	1	0	0	0	64	2	10	0	2	5	0	2	0	0	0	0	0	0	0	1	1	0	21	0	0	0	0	0	0	0	0	0	1	0	0	47	0	0	0	847	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	2	0	4	3	0	0	0	0	0	6	0	0	3	1	23	0	0	0	0	0	4	0	0	0	5	8	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	1	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3
SWARM_743	0	0	0	0	0	0	19	0	86	71	41	0	1	0	0	0	0	0	0	152	2	46	13	1	0	0	0	0	0	0	47	3	4	23	0	0	0	0	0	0	0	34	2	207	0	0	0	0	0	0	0	0	3	32	8	0	0	0	0	0	0	0	0	0	3	18	10	18	90	0	0	0	0	0	1	105	0	404	25	118	0	0	0	0	0	0	14	430	25	48	19	2	1	0	1	0	0	0	8	1	9	14	0	0	0	0	0	0	1	5	2	0	1	0	0	0	0	2	3	31	3	2	0	0	0	0	0	0	0	0	3	23	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-H;Chrysophyceae Clade-H X;Chrysophyceae Clade-H X sp.
SWARM_4350	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-33
SWARM_740	0	0	0	0	0	1	21	283	284	291	15	0	0	1	0	0	0	9	1	10	6	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	1	55	42	114	5	0	0	0	0	1	0	0	0	363	319	94	48	1	0	0	2	0	7	0	92	68	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	0	0	0	2	0	0	0	1	0	12	1	0	0	0	0	0	0	0	0	39	22	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14 X;Dino-Group-II-Clade-14 X sp.
SWARM_118	30	26	13	4	176	604	221	299	483	90	30	70	92	161	68	43	185	295	182	273	306	145	211	45	166	156	98	27	68	643	858	367	75	695	2	4	0	127	0	4	938	635	739	667	42	14	157	189	133	159	484	617	291	158	38	23	13	23	6	49	89	47	96	515	279	586	412	46	97	170	76	0	6	26	269	792	580	422	75	72	48	120	281	104	183	920	166	741	727	281	78	13	52	81	6	41	317	106	138	201	43	12	0	2	0	0	0	0	164	453	147	11	71	136	40	549	135	212	42	97	37	10	1	5	2	34	13	153	121	249	84	299	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales
SWARM_1274	0	0	0	1	0	0	153	28	21	2	0	0	0	0	0	0	0	4	0	31	4	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	71	34	0	1	3	0	0	0	0	0	1	18	0	1	0	0	0	0	0	0	7	0	113	7	21	12	1	32	0	0	1	0	5	19	45	29	8	0	0	0	0	1	0	0	0	49	23	0	4	1	9	0	0	0	0	0	0	2	1	3	0	0	0	0	0	1	2	36	3	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	2	0	59	4	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14
SWARM_745	0	0	0	218	1	0	0	0	0	1	0	0	0	0	0	38	10	0	0	0	0	0	0	0	0	22	60	33	0	0	0	0	0	0	0	1	0	46	4	14	1	0	0	0	0	0	0	0	480	34	2	0	1	0	0	0	0	0	0	107	24	0	0	0	0	0	0	0	0	0	0	0	542	0	1	0	0	0	0	0	0	0	0	149	20	0	0	0	0	0	0	0	0	39	23	3	15	0	0	0	0	0	5	0	0	16	15	0	0	0	0	0	0	194	21	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage
SWARM_1276	0	0	0	0	0	0	0	142	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	142	1	0	0	0	0	0	0	0	0	0	29	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	35	75	0	0	0	1	0	0	1	2	0	330	9	1	0	0	0	0	0	0	0	36	7	7	0	0	0	0	0	0	0	0	0	93	2	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	1	109	7	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Haptophyta Clade HAP4;Haptophyta Clade HAP4 X;Haptophyta Clade HAP4 XX;Haptophyta Clade HAP4 XXX;Haptophyta Clade HAP4 XXX sp.
